280	11 
281	8 
282	7 
283	6 
284	2 
285	11 
286	1 
287	6 
288	9 
289	6 
290	8 
291	9 
292	7 
293	11 
294	3 
295	6 
296	5 
297	1 
298	11 
299	1 
300	2 
301	4 
302	1 
303	10 
304	5 
305	6 
306	6 
307	9 
308	3 
309	7 
310	7 
311	3 
312	11 
313	7 
314	6 
315	6 
316	2 
317	8 
318	6 
319	9 
320	8 
321	11 
322	3 
323	4 
324	2 
325	2 
326	6 
327	11 
328	11 
329	6 
330	6 
331	6 
332	8 
333	10 
334	1 
335	10 
336	3 
337	11 
338	10 
339	5 
340	7 
341	11 
342	7 
343	10 
344	9 
345	7 
346	6 
347	7 
348	4 
349	9 
350	3 
351	4 
352	10 
353	1 
354	2 
355	2 
356	1 
357	3 
358	10 
359	11 
360	11 
361	11 
362	8 
363	2 
364	2 
365	8 
366	3 
367	5 
368	7 
369	9 
370	7 
371	9 
372	5 
373	5 
374	2 
375	4 
376	9 
377	2 
378	10 
379	9 
380	11 
381	10 
382	11 
383	7 
384	8 
385	3 
386	4 
387	3 
388	7 
389	10 
390	2 
391	10 
392	5 
393	4 
394	11 
395	11 
396	10 
397	6 
398	6 
399	7 
400	5 
401	3 
402	11 
403	10 
404	9 
405	4 
406	10 
407	7 
408	7 
409	11 
410	11 
411	3 
412	6 
413	6 
414	4 
415	4 
416	10 
417	8 
418	10 
419	5 
420	7 
421	3 
422	3 
423	11 
424	3 
425	7 
426	1 
427	6 
428	9 
429	3 
430	4 
431	9 
432	6 
433	7 
434	7 
435	8 
436	6 
437	6 
438	5 
439	11 
440	10 
441	3 
442	7 
443	8 
444	6 
445	5 
446	11 
447	5 
448	6 
449	8 
450	9 
451	2 
452	2 
453	6 
454	6 
455	6 
456	9 
457	4 
458	1 
459	4 
460	2 
461	5 
462	7 
463	10 
464	10 
465	3 
466	9 
467	11 
468	9 
469	1 
470	6 
471	9 
472	6 
473	3 
474	6 
475	4 
476	4 
477	11 
478	2 
479	1 
480	11 
481	10 
482	10 
483	9 
484	11 
485	10 
486	10 
487	10 
488	6 
489	6 
490	2 
491	7 
492	11 
493	11 
494	3 
495	7 
496	9 
497	11 
498	3 
499	11 
500	8 
501	9 
502	6 
503	6 
504	3 
505	5 
506	5 
507	7 
508	9 
509	11 
510	4 
511	9 
512	9 
513	10 
514	3 
515	11 
516	11 
517	10 
518	6 
519	9 
520	1 
521	2 
522	10 
523	11 
524	11 
525	7 
526	7 
527	8 
528	7 
529	4 
530	9 
531	11 
532	11 
533	1 
534	11 
535	7 
536	11 
537	11 
538	6 
539	9 
540	4 
541	7 
542	10 
543	11 
544	6 
545	1 
546	4 
547	11 
548	7 
549	11 
550	3 
551	11 
552	6 
553	3 
554	3 
555	10 
556	6 
557	10 
558	9 
559	4 
560	7 
561	7 
562	9 
563	4 
564	2 
565	7 
566	10 
567	1 
568	6 
569	11 
570	6 
571	11 
572	9 
573	10 
574	5 
575	3 
576	1 
577	2 
578	2 
579	2 
580	7 
581	11 
582	1 
583	3 
584	11 
585	8 
586	6 
587	3 
588	11 
589	2 
590	11 
591	10 
592	11 
593	8 
594	9 
595	11 
596	4 
597	9 
598	7 
599	9 
600	5 
601	11 
602	11 
603	6 
604	6 
605	9 
606	2 
607	6 
608	4 
609	11 
610	10 
611	8 
612	5 
613	7 
614	1 
615	2 
616	11 
617	7 
618	10 
619	9 
620	5 
621	1 
622	10 
623	7 
624	1 
625	8 
626	7 
627	9 
628	10 
629	3 
630	5 
631	6 
632	11 
633	6 
634	10 
635	9 
636	11 
637	11 
638	11 
639	7 
640	6 
641	7 
642	4 
643	1 
644	11 
645	5 
646	7 
647	6 
648	7 
649	5 
650	9 
651	10 
652	3 
653	2 
654	5 
655	10 
656	10 
657	1 
658	11 
659	2 
660	7 
661	6 
662	5 
663	7 
664	6 
665	6 
666	1 
667	7 
668	4 
669	6 
670	11 
671	11 
672	7 
673	7 
674	10 
675	8 
676	11 
677	11 
678	3 
679	11 
680	7 
681	6 
682	8 
683	2 
684	2 
685	7 
686	11 
687	6 
688	5 
689	2 
690	4 
691	10 
692	7 
693	6 
694	4 
695	2 
696	9 
697	2 
698	1 
699	9 
700	2 
701	9 
702	6 
703	9 
704	9 
705	7 
706	7 
707	9 
708	1 
709	3 
710	5 
711	4 
712	9 
713	8 
714	10 
715	7 
716	1 
717	2 
718	8 
719	4 
720	2 
721	8 
722	7 
723	8 
724	9 
725	6 
726	4 
727	7 
728	3 
729	11 
730	5 
731	11 
732	5 
733	11 
734	4 
735	11 
736	1 
737	7 
738	5 
739	7 
740	10 
741	10 
742	11 
743	11 
744	6 
745	9 
746	10 
747	11 
748	5 
749	9 
750	4 
751	5 
752	5 
753	11 
754	9 
755	7 
756	5 
757	7 
758	9 
759	4 
760	1 
761	5 
762	3 
763	7 
764	11 
765	6 
766	2 
767	10 
768	6 
769	1 
770	6 
771	4 
772	8 
773	6 
774	7 
775	8 
776	2 
777	7 
778	10 
779	6 
780	9 
781	11 
782	5 
783	6 
784	9 
785	1 
786	8 
787	3 
788	6 
789	7 
790	6 
791	6 
792	7 
793	4 
794	7 
795	9 
796	9 
797	7 
798	11 
799	9 
800	6 
801	9 
802	7 
803	11 
804	2 
805	8 
806	6 
807	9 
808	11 
809	11 
810	11 
811	10 
812	11 
813	6 
814	9 
815	6 
816	6 
817	2 
818	1 
819	3 
820	10 
821	9 
822	11 
823	10 
824	7 
825	4 
826	4 
827	11 
828	2 
829	8 
830	1 
831	3 
832	4 
833	7 
834	11 
835	11 
836	6 
837	11 
838	2 
839	7 
840	10 
841	4 
842	9 
843	5 
844	1 
845	7 
846	3 
847	5 
848	7 
849	9 
850	4 
851	10 
852	11 
853	9 
854	11 
855	2 
856	11 
857	6 
858	1 
859	6 
860	3 
861	4 
862	10 
863	6 
864	6 
865	5 
866	6 
867	3 
868	5 
869	10 
870	11 
871	6 
872	4 
873	7 
874	6 
875	3 
876	7 
877	11 
878	4 
879	9 
880	4 
881	10 
882	11 
883	5 
884	5 
885	3 
886	6 
887	1 
888	11 
889	3 
890	5 
891	7 
892	6 
893	2 
894	11 
895	7 
896	3 
897	11 
898	6 
899	8 
900	4 
901	4 
902	3 
903	7 
904	11 
905	6 
906	11 
907	11 
908	1 
909	8 
910	7 
911	1 
912	10 
913	9 
914	2 
915	7 
916	1 
917	6 
918	2 
919	8 
920	2 
921	9 
922	6 
923	8 
924	7 
925	6 
926	10 
927	10 
928	8 
929	10 
930	5 
931	1 
932	7 
933	3 
934	8 
935	11 
936	10 
937	5 
938	9 
939	11 
940	11 
941	4 
942	5 
943	4 
944	3 
945	5 
946	1 
947	8 
948	5 
949	4 
950	9 
951	8 
952	6 
953	7 
954	1 
955	6 
956	4 
957	5 
958	11 
959	2 
960	10 
961	6 
962	9 
963	2 
964	10 
965	5 
966	3 
967	6 
968	2 
969	3 
970	11 
971	7 
972	2 
973	7 
974	2 
975	6 
976	1 
977	7 
978	11 
979	8 
980	6 
981	7 
982	8 
983	6 
984	6 
985	10 
986	2 
987	3 
988	10 
989	9 
990	11 
991	10 
992	5 
993	1 
994	8 
995	2 
996	8 
997	11 
998	6 
999	2 
1000	4 
