65	283
65	432
65	436
65	661
65	665
65	768
65	857
66	35
66	42
66	426
66	458
66	614
66	621
66	736
66	769
66	844
66	932
67	214
67	231
67	290
67	365
67	435
67	805
67	829
67	943
67	994
67	996
68	163
68	195
68	503
68	518
68	556
68	650
68	665
68	892
68	917
68	925
69	17
69	84
69	127
69	179
69	292
69	386
69	414
69	415
69	759
69	793
70	282
70	425
70	434
70	727
70	763
70	848
70	876
70	895
70	968
70	977
71	194
71	480
71	601
71	644
71	678
71	686
71	747
71	835
71	907
71	935
72	31
72	313
72	340
72	442
72	565
72	680
72	757
72	782
72	789
72	792
73	26
73	112
73	182
73	437
73	488
73	538
73	681
73	800
73	906
73	975
74	155
74	170
74	305
74	398
74	413
74	759
74	791
74	815
74	892
74	984
75	259
75	321
75	341
75	467
75	588
75	729
75	743
75	791
75	870
75	906
76	33
76	282
76	420
76	507
76	673
76	777
76	789
76	824
76	833
76	899
77	12
77	134
77	428
77	496
77	519
77	605
77	699
77	754
77	796
77	911
78	212
78	320
78	344
78	369
78	376
78	496
78	572
78	597
78	754
78	879
79	86
79	114
79	217
79	259
79	279
79	434
79	613
79	873
79	915
79	953
80	149
80	348
80	386
80	430
80	734
80	793
80	841
80	861
80	876
80	901
81	42
81	97
81	203
81	223
81	353
81	533
81	567
81	614
81	698
81	946
82	184
82	358
82	391
82	485
82	542
82	862
82	881
82	893
82	927
82	929
83	101
83	131
83	182
83	407
83	455
83	518
83	647
83	681
83	863
83	892
84	69
84	126
84	127
84	207
84	226
84	301
84	559
84	719
84	771
84	941
85	154
85	161
85	254
85	297
85	398
85	582
85	621
85	643
85	931
85	976
86	34
86	79
86	114
86	143
86	347
86	383
86	560
86	774
86	794
86	891
87	15
87	32
87	180
87	339
87	447
87	546
87	641
87	883
87	942
87	965
88	9
88	30
88	44
88	278
88	439
88	492
88	534
88	601
88	781
88	798
89	168
89	187
89	319
89	450
89	496
89	650
89	744
89	754
89	913
89	962
90	15
90	20
90	205
90	276
90	281
90	721
90	723
90	899
90	928
90	947
91	2
91	227
91	338
91	372
91	381
91	389
91	634
91	691
91	767
91	927
92	208
92	256
92	284
92	374
92	564
92	683
92	720
92	780
92	838
92	999
93	226
93	323
93	459
93	528
93	559
93	563
93	719
93	726
93	826
93	861
94	229
94	367
94	630
94	688
94	730
94	738
94	782
94	883
94	890
94	942
95	51
95	110
95	138
95	275
95	296
95	400
95	445
95	630
95	732
95	937
96	157
96	174
96	225
96	247
96	257
96	374
96	377
96	647
96	918
96	968
97	35
97	65
97	81
97	286
97	297
97	356
97	624
97	698
97	785
97	844
98	156
98	265
98	590
98	592
98	632
98	637
98	644
98	852
98	882
98	897
99	11
99	285
99	337
99	534
99	584
99	637
99	644
99	753
99	852
99	854
100	39
100	54
100	55
100	110
100	146
100	159
100	249
100	400
100	710
100	883
101	83
101	140
101	278
101	568
101	601
101	607
101	768
101	773
101	892
101	917
102	267
102	268
102	282
102	525
102	727
102	737
102	739
102	755
102	777
102	903
103	45
103	153
103	186
103	218
103	308
103	357
103	366
103	429
103	652
103	771
104	11
104	119
104	277
104	308
104	311
104	336
104	366
104	583
104	709
104	754
105	28
105	125
105	145
105	184
105	209
105	481
105	482
105	634
105	731
105	929
106	121
106	178
106	263
106	284
106	316
106	364
106	451
106	579
106	961
106	972
107	53
107	255
107	281
107	332
107	682
107	718
107	723
107	775
107	934
107	994
108	12
108	19
108	113
108	168
108	307
108	369
108	483
108	707
108	946
108	950
109	117
109	144
109	357
109	441
109	554
109	794
109	819
109	867
109	896
109	902
110	95
110	100
110	138
110	339
110	400
110	585
110	600
110	688
110	756
110	782
111	8
111	201
111	253
111	260
111	431
111	466
111	496
111	506
111	605
111	627
112	73
112	221
112	248
112	488
112	503
112	702
112	744
112	813
112	922
112	929
113	25
113	108
113	124
113	156
113	188
113	260
113	369
113	466
113	594
113	921
114	79
114	86
114	309
114	420
114	535
114	571
114	617
114	673
114	739
114	973
115	6
115	162
115	316
115	324
115	364
115	452
115	577
115	578
115	589
115	606
116	54
116	139
116	419
116	445
116	506
116	610
116	756
116	847
116	884
116	930
117	45
117	109
117	234
117	277
117	376
117	465
117	554
117	728
117	831
117	846
118	30
118	484
118	499
118	517
118	547
118	638
118	686
118	747
118	753
118	870
119	58
119	104
119	159
119	228
119	234
119	294
119	514
119	678
119	728
119	987
120	162
120	358
120	398
120	453
120	538
120	631
120	770
120	866
120	898
120	955
121	43
121	106
121	150
121	175
121	478
121	613
121	659
121	695
121	804
121	893
122	6
122	166
122	181
122	208
122	233
122	256
122	300
122	316
122	451
122	893
123	35
123	58
123	148
123	294
123	308
123	357
123	366
123	583
123	587
123	969
124	113
124	213
124	260
124	462
124	468
124	471
124	519
124	712
124	780
124	938
125	105
125	230
125	271
125	335
125	517
125	522
125	610
125	628
125	690
125	746
126	84
126	290
126	317
126	320
126	332
126	435
126	527
126	721
126	919
126	979
127	69
127	84
127	226
127	340
127	351
127	608
127	694
127	872
127	880
127	901
128	40
128	55
128	167
128	322
128	401
128	587
128	678
128	686
128	787
128	969
129	5
129	306
129	326
129	330
129	664
129	765
129	779
129	806
129	886
129	892
130	194
130	284
130	337
130	359
130	484
130	537
130	729
130	894
130	907
130	997
131	83
131	258
131	318
131	330
131	413
131	552
131	687
131	693
131	725
131	795
132	173
132	175
132	266
132	283
132	444
132	570
132	603
132	687
132	898
132	980
133	54
133	139
133	296
133	304
133	400
133	419
133	649
133	662
133	751
133	815
134	77
134	319
134	402
134	404
134	428
134	450
134	703
134	704
134	754
134	879
135	9
135	298
135	312
135	511
135	531
135	536
135	537
135	638
135	644
135	733
136	38
136	65
136	174
136	195
136	295
136	503
136	568
136	886
136	980
136	983
137	34
137	256
137	340
137	399
137	526
137	692
137	705
137	824
137	845
137	895
138	54
138	95
138	110
138	196
138	461
138	520
138	620
138	732
138	752
138	942
139	18
139	60
139	116
139	133
139	159
139	249
139	339
139	419
139	447
139	934
140	101
140	173
140	278
140	331
140	470
140	603
140	687
140	800
140	917
140	931
141	152
141	157
141	225
141	257
141	284
141	300
141	408
141	578
141	689
141	855
142	147
142	173
142	578
142	633
142	661
142	744
142	790
142	800
142	874
142	955
143	51
143	86
143	382
143	402
143	410
143	493
143	551
143	897
143	940
143	970
144	11
144	109
144	277
144	421
144	429
144	479
144	762
144	867
144	885
144	933
145	2
145	28
145	105
145	215
145	358
145	373
145	396
145	487
145	881
145	991
146	100
146	180
146	316
146	373
146	438
146	574
146	600
146	620
146	782
146	883
147	6
147	26
147	38
147	142
147	283
147	287
147	427
147	552
147	556
147	886
148	123
148	186
148	294
148	308
148	385
148	411
148	424
148	478
148	587
148	875
149	16
149	80
149	187
149	351
149	430
149	510
149	546
149	793
149	832
149	943
150	61
150	121
150	490
150	578
150	589
150	615
150	683
150	689
150	720
150	995
151	28
151	206
151	209
151	352
151	410
151	622
151	628
151	823
151	862
151	964
152	141
152	175
152	257
152	354
152	355
152	390
152	478
152	521
152	717
152	952
153	45
153	103
153	222
153	246
153	465
153	587
153	867
153	902
153	955
153	987
154	85
154	299
154	596
154	621
154	657
154	708
154	736
154	760
154	818
154	844
155	74
155	331
155	427
155	453
155	503
155	607
155	813
155	823
155	866
155	892
156	14
156	98
156	113
156	160
156	168
156	243
156	379
156	801
156	853
156	938
157	3
157	96
157	141
157	166
157	225
157	325
157	460
157	578
157	700
157	808
158	179
158	199
158	219
158	430
158	457
158	608
158	711
158	726
158	739
158	825
159	15
159	100
159	119
159	139
159	275
159	373
159	438
159	738
159	752
159	948
160	62
160	156
160	344
160	471
160	594
160	696
160	749
160	758
160	921
160	962
161	35
161	42
161	85
161	254
161	520
161	716
161	838
161	858
161	887
161	993
162	48
162	115
162	120
162	233
162	315
162	397
162	453
162	488
162	604
162	998
163	38
163	68
163	278
163	604
163	631
163	783
163	815
163	836
163	972
163	983
164	375
164	544
164	750
164	771
164	825
164	832
164	850
164	861
164	878
164	880
165	46
165	286
165	329
165	426
165	576
165	643
165	666
165	785
165	830
165	858
166	122
166	157
166	175
166	316
166	324
166	615
166	766
166	838
166	886
166	999
167	40
167	58
167	128
167	262
167	322
167	514
167	583
167	930
167	944
167	966
168	64
168	89
168	108
168	156
168	288
168	483
168	653
168	842
168	913
168	989
169	21
169	44
169	359
169	516
169	532
169	543
169	636
169	812
169	904
169	913
170	1
170	74
170	245
170	314
170	346
170	437
170	687
170	770
170	791
170	981
171	293
171	302
171	360
171	409
171	439
171	515
171	870
171	877
171	882
171	997
172	1
172	6
172	354
172	490
172	615
172	653
172	766
172	776
172	804
172	999
173	132
173	140
173	142
173	221
173	544
173	687
173	768
173	837
173	859
173	863
174	96
174	136
174	178
174	284
174	478
174	684
174	766
174	914
174	986
174	995
175	121
175	132
175	152
175	166
175	208
175	256
175	284
175	364
175	683
175	893
176	3
176	208
176	225
176	251
176	355
176	451
176	521
176	577
176	635
176	828
177	34
177	49
177	210
177	368
177	390
177	408
177	623
177	660
177	663
177	924
178	6
178	106
178	174
178	324
178	377
178	458
178	615
178	700
178	914
178	995
179	17
179	38
179	69
179	158
179	220
179	351
179	510
179	529
179	540
179	711
180	87
180	146
180	296
180	326
180	367
180	373
180	400
180	447
180	574
180	620
181	122
181	257
181	403
181	478
181	589
181	653
181	695
181	766
181	828
181	918
182	73
182	83
182	239
182	278
182	363
182	470
182	693
182	864
182	975
182	998
183	5
183	199
183	207
183	220
183	348
183	415
183	540
183	559
183	750
183	797
184	82
184	105
184	250
184	358
184	463
184	481
184	517
184	522
184	566
184	927
185	40
185	45
185	336
185	368
185	411
185	424
185	494
185	553
185	652
185	944
186	103
186	148
186	234
186	385
186	401
186	777
186	787
186	819
186	846
186	902
187	89
187	149
187	198
187	291
187	501
187	511
187	597
187	619
187	853
187	913
188	41
188	44
188	113
188	327
188	341
188	439
188	516
188	534
188	638
188	670
189	239
189	346
189	453
189	604
189	725
189	773
189	783
189	787
189	952
189	967
190	345
190	528
190	565
190	583
190	673
190	715
190	737
190	757
190	833
190	924
191	324
191	355
191	374
191	577
191	579
191	606
191	776
191	855
191	907
191	974
192	197
192	309
192	318
192	342
192	442
192	663
192	737
192	873
192	915
192	953
193	244
193	271
193	333
193	378
193	418
193	513
193	573
193	618
193	655
193	751
194	21
194	44
194	71
194	130
194	242
194	484
194	492
194	616
194	770
194	852
195	1
195	68
195	136
195	239
195	305
195	315
195	470
195	586
195	825
195	871
196	138
196	461
196	611
196	612
196	630
196	730
196	782
196	847
196	865
196	884
197	192
197	407
197	462
197	495
197	623
197	660
197	685
197	722
197	820
197	971
198	36
198	187
198	260
198	431
198	508
198	599
198	624
198	853
198	879
198	938
199	158
199	183
199	276
199	405
199	459
199	529
199	759
199	878
199	900
199	901
200	299
200	391
200	486
200	573
200	655
200	767
200	811
200	820
200	840
200	869
201	111
201	379
201	519
201	592
201	701
201	712
201	749
201	758
201	799
201	849
202	4
202	7
202	37
202	285
202	321
202	423
202	516
202	609
202	803
202	970
203	81
203	312
203	337
203	394
203	537
203	632
203	658
203	808
203	837
203	997
204	46
204	211
204	297
204	302
204	621
204	716
204	830
204	908
204	916
204	931
205	20
205	90
205	214
205	229
205	339
205	675
205	723
205	829
205	909
205	951
206	2
206	151
206	303
206	486
206	618
206	651
206	776
206	823
206	862
206	926
207	5
207	84
207	183
207	261
207	375
207	401
207	510
207	596
207	872
207	956
208	92
208	122
208	175
208	176
208	251
208	579
208	717
208	858
208	914
208	995
209	105
209	151
209	211
209	333
209	396
209	548
209	618
209	628
209	656
209	674
210	177
210	383
210	408
210	522
210	528
210	598
210	646
210	685
210	755
210	763
211	28
211	204
211	209
211	235
211	381
211	391
211	440
211	482
211	740
211	985
212	52
212	78
212	379
212	428
212	471
212	511
212	512
212	769
212	780
212	799
213	36
213	52
213	124
213	379
213	404
213	456
213	480
213	558
213	801
213	989
214	67
214	205
214	290
214	417
214	449
214	593
214	718
214	841
214	909
214	928
215	145
215	275
215	440
215	487
215	522
215	555
215	591
215	820
215	862
215	869
216	14
216	252
216	312
216	493
216	531
216	602
216	609
216	670
216	735
216	837
217	79
217	310
217	407
217	461
217	580
217	617
217	685
217	845
217	895
217	981
218	45
218	55
218	103
218	421
218	550
218	709
218	728
218	819
218	944
218	971
219	17
219	158
219	351
219	540
219	563
219	711
219	900
219	914
219	943
219	956
220	5
220	179
220	183
220	375
220	596
220	683
220	690
220	719
220	850
220	861
221	112
221	173
221	329
221	431
221	444
221	489
221	640
221	864
221	905
221	961
222	11
222	153
222	267
222	401
222	411
222	473
222	550
222	553
222	554
222	574
223	81
223	356
223	469
223	520
223	614
223	693
223	708
223	716
223	830
223	908
224	10
224	410
224	414
224	493
224	584
224	735
224	803
224	808
224	834
224	907
225	96
225	141
225	157
225	176
225	355
225	363
225	440
225	659
225	700
225	920
226	84
226	93
226	127
226	301
226	351
226	454
226	457
226	734
226	841
226	878
227	91
227	343
227	406
227	488
227	573
227	610
227	622
227	840
227	912
227	964
228	11
228	58
228	119
228	262
228	387
228	411
228	554
228	787
228	819
228	854
229	94
229	205
229	276
229	317
229	332
229	362
229	675
229	899
229	919
229	934
230	125
230	463
230	485
230	486
230	487
230	610
230	615
230	778
230	862
230	869
231	50
231	67
231	276
231	320
231	362
231	443
231	500
231	951
231	980
231	982
232	238
232	360
232	402
232	439
232	480
232	537
232	632
232	764
232	882
232	978
233	122
233	162
233	264
233	437
233	489
233	570
233	744
233	866
233	886
233	983
234	117
234	119
234	186
234	262
234	441
234	587
234	697
234	819
234	902
234	944
235	211
235	358
235	464
235	517
235	557
235	566
235	656
235	674
235	762
235	823
236	47
236	237
236	382
236	492
236	493
236	524
236	599
236	877
236	888
236	940
237	236
237	285
237	298
237	493
237	540
237	632
237	636
237	644
237	835
237	870
238	50
238	232
238	281
238	290
238	317
238	417
238	585
238	805
238	899
238	996
239	182
239	189
239	195
239	266
239	432
239	614
239	640
239	693
239	816
239	925
240	48
240	245
240	306
240	326
240	427
240	488
240	538
240	675
240	681
240	768
241	45
241	58
241	322
241	360
241	387
241	494
241	550
241	587
241	867
241	885
242	9
242	194
242	327
242	492
242	543
242	588
242	616
242	619
242	679
242	735
243	52
243	156
243	428
243	456
243	511
243	519
243	635
243	799
243	829
243	938
244	193
244	378
244	381
244	416
244	691
244	714
244	778
244	909
244	926
244	964
245	26
245	170
245	240
245	314
245	464
245	570
245	633
245	773
245	779
245	905
246	40
246	153
246	277
246	308
246	311
246	350
246	504
246	663
246	875
246	987
247	43
247	96
247	256
247	284
247	451
247	564
247	653
247	699
247	838
247	968
248	65
248	112
248	330
248	472
248	502
248	552
248	693
248	773
248	810
248	983
249	23
249	100
249	139
249	254
249	275
249	296
249	506
249	600
249	649
249	992
250	184
250	378
250	394
250	396
250	403
250	517
250	573
250	618
250	691
250	862
251	43
251	176
251	208
251	295
251	316
251	460
251	659
251	684
251	697
251	986
252	21
252	216
252	328
252	410
252	446
252	457
252	497
252	537
252	595
252	870
253	111
253	404
253	483
253	501
253	558
253	582
253	599
253	703
253	704
253	712
254	85
254	161
254	249
254	302
254	479
254	545
254	576
254	621
254	887
254	931
255	107
255	290
255	320
255	500
255	527
255	585
255	894
255	899
255	934
255	996
256	43
256	92
256	122
256	137
256	175
256	247
256	364
256	451
256	689
256	720
257	96
257	141
257	152
257	181
257	325
257	615
257	644
257	914
257	959
257	974
258	131
258	318
258	412
258	489
258	518
258	544
258	647
258	693
258	790
258	945
259	75
259	79
259	549
259	644
259	670
259	676
259	810
259	835
259	870
259	970
260	8
260	13
260	111
260	113
260	124
260	198
260	404
260	619
260	756
260	796
261	207
261	272
261	323
261	386
261	415
261	495
261	726
261	734
261	826
261	900
262	167
262	228
262	234
262	267
262	421
262	422
262	550
262	658
262	846
262	860
263	106
263	354
263	355
263	606
263	717
263	737
263	893
263	959
263	963
263	986
264	1
264	29
264	233
264	466
264	489
264	744
264	952
264	967
264	975
264	980
265	10
265	30
265	98
265	477
265	532
265	536
265	590
265	671
265	806
265	897
266	132
266	239
266	283
266	397
266	427
266	437
266	523
266	568
266	770
266	857
267	11
267	102
267	222
267	262
267	336
267	441
267	473
267	629
267	933
267	987
268	59
268	102
268	301
268	313
268	434
268	648
268	706
268	727
268	774
268	802
269	270
269	282
269	420
269	433
269	449
269	548
269	660
269	672
269	673
269	789
270	43
270	269
270	368
270	383
270	399
270	639
270	660
270	737
270	757
270	924
271	125
271	193
271	381
271	440
271	463
271	481
271	513
271	517
271	851
271	975
272	261
272	323
272	393
272	414
272	430
272	457
272	513
272	642
272	826
272	841
273	312
273	395
273	569
273	632
273	671
273	686
273	743
273	809
273	978
273	982
274	328
274	361
274	446
274	499
274	532
274	623
274	742
274	803
274	810
274	856
275	18
275	95
275	159
275	215
275	249
275	372
275	392
275	620
275	630
275	957
276	90
276	199
276	229
276	231
276	320
276	365
276	384
276	500
276	721
276	899
277	44
277	104
277	117
277	144
277	246
277	401
277	473
277	860
277	896
277	966
278	7
278	88
278	101
278	140
278	163
278	182
278	330
278	779
278	788
278	898
279	79
279	491
279	535
279	557
279	613
279	641
279	673
279	685
279	727
279	971
280	293
280	361
280	380
280	382
280	484
280	515
280	572
280	747
280	803
280	835
281	90
281	107
281	238
281	443
281	487
281	500
281	593
281	775
281	786
281	909
282	24
282	70
282	76
282	102
282	269
282	565
282	639
282	680
282	706
282	710
283	7
283	65
283	132
283	147
283	266
283	318
283	453
283	544
283	587
283	922
284	92
284	106
284	130
284	141
284	174
284	175
284	247
284	478
284	684
284	689
285	51
285	99
285	202
285	237
285	359
285	477
285	507
285	547
285	764
285	997
286	42
286	97
286	165
286	297
286	576
286	582
286	730
286	830
286	908
286	911
287	147
287	472
287	474
287	667
287	768
287	791
287	859
287	863
287	961
287	998
288	64
288	168
288	501
288	508
288	707
288	780
288	818
288	849
288	950
288	989
289	48
289	412
289	427
289	444
289	455
289	502
289	515
289	917
289	925
289	975
290	67
290	126
290	214
290	238
290	255
290	362
290	443
290	496
290	675
290	682
291	13
291	33
291	62
291	187
291	530
291	572
291	597
291	619
291	795
291	814
292	69
292	370
292	495
292	580
292	598
292	672
292	673
292	706
292	763
292	797
293	4
293	171
293	280
293	312
293	356
293	359
293	477
293	549
293	677
293	742
294	45
294	119
294	123
294	148
294	311
294	322
294	446
294	494
294	514
294	933
295	136
295	251
295	436
295	633
295	681
295	702
295	765
295	773
295	800
295	815
296	3
296	39
296	95
296	133
296	180
296	249
296	654
296	662
296	761
296	884
297	85
297	97
297	204
297	286
297	334
297	564
297	614
297	708
297	887
297	976
298	135
298	237
298	361
298	526
298	616
298	731
298	803
298	808
298	834
298	888
299	154
299	200
299	353
299	356
299	426
299	458
299	469
299	533
299	567
299	716
300	122
300	141
300	325
300	374
300	460
300	521
300	577
300	653
300	717
300	798
301	84
301	226
301	268
301	393
301	414
301	459
301	529
301	546
301	878
301	900
302	171
302	204
302	254
302	533
302	614
302	716
302	785
302	844
302	911
302	954
303	206
303	346
303	403
303	482
303	573
303	622
303	820
303	929
303	936
303	991
304	60
304	133
304	392
304	445
304	450
304	574
304	612
304	865
304	948
304	992
305	74
305	195
305	306
305	395
305	448
305	502
305	544
305	586
305	898
305	983
306	129
306	240
306	305
306	329
306	570
306	791
306	852
306	864
306	886
306	925
307	8
307	36
307	108
307	349
307	492
307	496
307	599
307	699
307	754
307	807
308	58
308	103
308	104
308	123
308	148
308	246
308	322
308	324
308	762
308	966
309	34
309	49
309	114
309	192
309	424
309	561
309	598
309	646
309	833
309	845
310	49
310	217
310	433
310	560
310	667
310	698
310	705
310	706
310	833
310	977
311	104
311	246
311	294
311	424
311	441
311	504
311	567
311	629
311	709
311	885
312	135
312	203
312	216
312	273
312	293
312	543
312	616
312	658
312	660
312	743
313	72
313	268
313	345
313	407
313	462
313	507
313	722
313	797
313	890
313	981
314	21
314	170
314	245
314	436
314	503
314	518
314	544
314	586
314	665
314	864
315	162
315	195
315	397
315	432
315	489
315	538
315	605
315	788
315	816
315	905
316	106
316	115
316	122
316	146
316	166
316	251
316	451
316	589
316	653
316	828
317	53
317	126
317	229
317	238
317	417
317	625
317	672
317	786
317	829
317	979
318	29
318	131
318	192
318	258
318	283
318	397
318	413
318	813
318	892
318	898
319	12
319	89
319	134
319	322
319	431
319	572
319	635
319	701
319	784
319	807
320	20
320	78
320	126
320	231
320	255
320	276
320	362
320	527
320	775
320	947
321	75
321	202
321	361
321	516
321	532
321	569
321	725
321	733
321	812
321	970
322	40
322	58
322	128
322	167
322	241
322	294
322	308
322	319
322	366
322	441
323	63
323	93
323	261
323	272
323	405
323	415
323	430
323	510
323	734
323	997
324	6
324	115
324	166
324	178
324	191
324	308
324	659
324	720
324	804
324	995
325	157
325	257
325	300
325	355
325	478
325	659
325	695
325	697
325	881
325	986
326	129
326	180
326	240
326	436
326	437
326	472
326	474
326	604
326	631
326	961
327	188
327	242
327	382
327	423
327	477
327	509
327	543
327	584
327	595
327	757
328	21
328	252
328	274
328	446
328	523
328	686
328	810
328	834
328	895
328	939
329	165
329	221
329	306
329	346
329	472
329	544
329	765
329	790
329	813
329	816
330	7
330	129
330	131
330	248
330	278
330	432
330	790
330	832
330	871
330	905
331	140
331	155
331	489
331	640
331	665
331	722
331	836
331	922
331	925
331	984
332	107
332	126
332	229
332	365
332	384
332	611
332	682
332	723
332	829
332	936
333	193
333	209
333	517
333	573
333	626
333	746
333	778
333	881
333	926
333	936
334	297
334	624
334	681
334	818
334	830
334	908
334	916
334	931
334	946
334	954
335	125
335	416
335	542
335	714
335	741
335	767
335	800
335	851
335	929
335	988
336	104
336	185
336	267
336	401
336	422
336	553
336	629
336	775
336	860
336	987
337	99
337	130
337	203
337	423
337	636
337	644
337	939
337	958
337	962
337	990
338	91
338	464
338	577
338	651
338	674
338	691
338	746
338	936
338	985
338	988
339	87
339	110
339	139
339	205
339	574
339	600
339	756
339	868
339	884
339	937
340	33
340	72
340	127
340	137
340	368
340	425
340	442
340	495
340	613
340	971
341	75
341	188
341	394
341	409
341	524
341	549
341	571
341	581
341	808
341	878
342	22
342	192
342	548
342	623
342	794
342	797
342	824
342	845
342	873
342	988
343	28
343	227
343	358
343	389
343	557
343	612
343	634
343	691
343	823
343	985
344	64
344	78
344	160
344	369
344	404
344	450
344	474
344	619
344	724
344	799
345	33
345	190
345	313
345	507
345	528
345	565
345	626
345	637
345	737
345	757
346	170
346	189
346	303
346	329
346	412
346	427
346	474
346	503
346	538
346	783
347	86
347	368
347	420
347	491
347	663
347	667
347	680
347	707
347	715
347	932
348	5
348	80
348	183
348	375
348	475
348	500
348	540
348	726
348	825
348	826
349	36
349	307
349	369
349	371
349	418
349	468
349	650
349	749
349	758
349	814
350	246
350	422
350	494
350	575
350	583
350	651
350	787
350	860
350	885
